city,State_ab,State_name,population,density
Clarkston,GA,Georgia,6917.333333333333,1462.3333333333333
Clarkston Heights-Vineland,WA,Washington,6348.0,406.0
Clarksville,TN,Tennessee,22724.6,450.3
Clarksville City,TX,Texas,934.0,56.0
Clarkton,MO,Missouri,945.0,310.5
Clarktown,OH,Ohio,596.0,112.0
Clarysville,MD,Maryland,32.0,105.0
Claryville,KY,Kentucky,2432.0,135.0
Clatonia,NE,Nebraska,220.0,306.0
Clatskanie,OR,Oregon,1830.0,545.0
Claude,TX,Texas,1210.0,272.0
Claverack-Red Mills,NY,New York,552.0,71.0
Clawson,MI,Michigan,6015.5,1074.5
Claxton,GA,Georgia,3418.0,489.0
Clay,AL,Alabama,3161.75,310.75
Clay Center,KS,Kansas,1669.6666666666667,325.6666666666667
Clay City,KY,Kentucky,944.0,395.6666666666667
Clay Springs,AZ,Arizona,523.0,70.0
Claycomo,MO,Missouri,1514.0,224.0
Clayhatchee,AL,Alabama,585.0,83.0
Claymont,DE,Delaware,9330.0,1675.0
Claypool,AZ,Arizona,805.0,536.0
Claypool Hill,VA,Virginia,1341.0,94.0
Claysburg,PA,Pennsylvania,1337.0,200.0
Claysville,PA,Pennsylvania,818.0,1020.0
Clayton,NC,North Carolina,4904.526315789473,444.05263157894734
Clayville,NY,New York,311.5,180.5
Cle Elum,WA,Washington,3851.0,175.0
Clear Creek,CA,California,123.5,70.0
Clear Lake,IA,Iowa,1781.857142857143,278.42857142857144
Clear Lake Shores,TX,Texas,1215.0,1072.0
Clear Spring,MD,Maryland,362.0,1216.0
Clearbrook,MN,Minnesota,521.0,390.0
Clearbrook Park,NJ,New Jersey,2813.0,1242.0
Clearfield,UT,Utah,14234.666666666666,987.3333333333334
Clearlake,CA,California,15961.0,581.0
Clearlake Oaks,CA,California,2265.0,442.0
Clearlake Riviera,CA,California,3930.0,290.0
Clearmont,WY,Wyoming,156.0,364.0
Clearview,WA,Washington,1386.6666666666667,289.6666666666667
Clearview Acres,WY,Wyoming,1208.0,388.0
Clearwater,FL,Florida,25196.0,699.4
Cleary,MS,Mississippi,1271.0,99.0
Cleaton,KY,Kentucky,175.0,109.0
Cleburne,TX,Texas,37468.0,340.0
Cleghorn,IA,Iowa,216.0,370.0
Clementon,NJ,New Jersey,4957.0,1011.0
Clements,MN,Minnesota,141.0,144.0
Clemmons,NC,North Carolina,20867.0,678.0
Clemons,IA,Iowa,141.0,201.0
Clemson,SC,South Carolina,17501.0,895.0
Clendenin,WV,West Virginia,1100.0,294.0
Cleo Springs,OK,Oklahoma,334.0,230.0
Cleona,PA,Pennsylvania,2219.0,1020.0
Cleone,CA,California,968.0,234.0
Cleora,OK,Oklahoma,1396.0,45.0
Clermont,FL,Florida,10434.75,525.0
Cleveland,OH,Ohio,107452.17647058824,406.6470588235294
Cleveland Heights,OH,Ohio,43992.0,2097.0
Clever,MO,Missouri,2770.0,846.0
Cleves,OH,Ohio,3375.0,842.0
Clewiston,FL,Florida,14383.0,688.0
Cliff,NM,New Mexico,135.0,5.0
Cliff Village,MO,Missouri,39.0,374.0
Cliffdell,WA,Washington,130.0,28.0
Clifford,MI,Michigan,204.33333333333334,431.6666666666667
Cliffside,NC,North Carolina,665.0,110.0
Cliffside Park,NJ,New Jersey,26133.0,10556.0
Cliffwood Beach,NJ,New Jersey,2892.0,1232.0
Clifton,NJ,New Jersey,10912.818181818182,657.1818181818181
Clifton Forge,VA,Virginia,4778.0,446.0
Clifton Heights,PA,Pennsylvania,6697.0,4102.0
Clifton Hill,MO,Missouri,109.0,244.0
Clifton Springs,NY,New York,6072.0,521.0
Climax,MI,Michigan,343.25,182.25
Climax Springs,MO,Missouri,277.0,132.0
Climbing Hill,IA,Iowa,76.0,22.0
Clinchco,VA,Virginia,294.0,40.0
Clinchport,VA,Virginia,64.0,37.0
Clint,TX,Texas,1112.0,218.0
Clinton,MD,Maryland,8436.08695652174,423.95652173913044
Clintondale,NY,New York,1414.0,97.0
Clintonville,WI,Wisconsin,2428.5,272.5
Clintwood,VA,Virginia,1284.0,238.0
Clio,MI,Michigan,912.4,258.0
Clipper Mills,CA,California,335.0,74.0
Clitherall,MN,Minnesota,106.0,223.0
Clive,IA,Iowa,17242.0,867.0
Clontarf,MN,Minnesota,157.0,29.0
Cloquet,MN,Minnesota,12813.0,131.0
Closter,NJ,New Jersey,8511.0,1039.0
Cloud Creek,OK,Oklahoma,39.0,2.0
Cloud Lake,FL,Florida,144.0,1028.0
Cloudcroft,NM,New Mexico,701.0,165.0
Clover,SC,South Carolina,4351.5,287.0
Clover Creek,WA,Washington,6734.0,401.0
Cloverdale,CA,California,2607.8333333333335,354.5
Cloverleaf,TX,Texas,25718.0,3223.0
Cloverly,MD,Maryland,15464.0,597.0
Cloverport,KY,Kentucky,1152.0,304.0
Clovis,CA,California,78376.0,1183.5
Cluster Springs,VA,Virginia,764.0,34.0
Clute,TX,Texas,11690.0,848.0
Clutier,IA,Iowa,204.0,103.0
Clyde,OH,Ohio,1884.0,594.125
Clyde Hill,WA,Washington,3386.0,1238.0
Clyde Park,MT,Montana,311.0,330.0
Clyman,WI,Wisconsin,401.0,412.0
Clymer,PA,Pennsylvania,1266.0,858.0
Coachella,CA,California,45743.0,587.0
Coahoma,TX,Texas,641.5,466.5
Coal Center,PA,Pennsylvania,131.0,444.0
Coal City,IL,Illinois,3567.0,239.0
Coal Creek,CO,Colorado,2313.0,95.0
Coal Fork,WV,West Virginia,1157.0,87.0
Coal Grove,OH,Ohio,2074.0,421.0
Coal Hill,AR,Arkansas,1011.0,133.0
Coal Run Village,KY,Kentucky,1520.0,66.0
Coal Valley,IL,Illinois,3723.0,461.0
Coaldale,PA,Pennsylvania,1245.0,191.5
Coalfield,TN,Tennessee,2580.0,40.0
Coalgate,OK,Oklahoma,1792.0,379.0
Coaling,AL,Alabama,1663.0,128.0
Coalinga,CA,California,17179.0,1007.0
Coalmont,TN,Tennessee,413.0,152.0
Coalport,PA,Pennsylvania,491.0,506.0
Coalton,OH,Ohio,379.5,270.0
Coalville,UT,Utah,1159.0,112.5
Coamo,PR,Puerto Rico,11012.0,2332.0
Coarsegold,CA,California,1585.0,55.0
Coates,MN,Minnesota,156.0,43.0
Coatesville,PA,Pennsylvania,6816.5,1561.5
Coats,NC,North Carolina,1288.0,406.0
Coats Bend,AL,Alabama,1358.0,61.0
Coatsburg,IL,Illinois,142.0,414.0
Cobalt,MO,Missouri,224.0,581.0
Cobb,CA,California,730.0,136.0
Cobb Island,MD,Maryland,846.0,521.0
Cobbtown,GA,Georgia,217.0,108.5
Cobden,IL,Illinois,549.5,174.5
Cobre,NM,New Mexico,23.0,132.0
Coburg,OR,Oregon,604.5,244.0
Coburn,PA,Pennsylvania,164.0,182.0
Cochiti,NM,New Mexico,445.0,220.0
Cochiti Lake,NM,New Mexico,487.0,151.0
Cochituate,MA,Massachusetts,7226.0,732.0
Cochran,GA,Georgia,6131.0,409.0
Cochrane,WI,Wisconsin,411.0,193.0
Cochranton,PA,Pennsylvania,1076.0,347.0
Cochranville,PA,Pennsylvania,635.0,219.0
Cockeysville,MD,Maryland,21038.0,713.0
Cockrell Hill,TX,Texas,4154.0,2755.0
Coco,PR,Puerto Rico,5108.0,1209.0
Cocoa,FL,Florida,18603.0,538.0
Cocoa Beach,FL,Florida,11705.0,970.0
Cocoa West,FL,Florida,6595.0,706.0
Coconut Creek,FL,Florida,61248.0,2117.0
Cody,WY,Wyoming,4970.5,213.0
Coeburn,VA,Virginia,2741.0,365.0
Coeur d'Alene,ID,Idaho,116834.0,1260.0
Coffee City,TX,Texas,293.0,58.0
Coffee Creek,CA,California,197.0,6.0
Coffee Springs,AL,Alabama,214.0,105.0
Coffeen,IL,Illinois,644.0,213.0
Coffeeville,MS,Mississippi,574.0,87.5
Coffey,MO,Missouri,164.0,304.0
Coffeyville,KS,Kansas,9827.0,378.0
Coffman Cove,AK,Alaska,176.0,6.0
Cofield,NC,North Carolina,369.0,45.0
Coggon,IA,Iowa,667.0,412.0
Cogswell,ND,North Dakota,93.0,108.0
Cohasset,MN,Minnesota,1678.0,24.0
Cohassett Beach,WA,Washington,691.0,205.0
Cohoe,AK,Alaska,1223.0,6.0
Cohoes,NY,New York,16687.0,1707.0
Cohutta,GA,Georgia,637.0,52.0
Coin,IA,Iowa,174.0,83.0
Coinjock,NC,North Carolina,511.0,234.0
Cokato,MN,Minnesota,4326.0,688.0
Cokeburg,PA,Pennsylvania,605.0,664.0
Cokedale,CO,Colorado,120.0,226.0
Coker,AL,Alabama,964.0,190.0
Cokesbury,SC,South Carolina,195.0,126.0
Cokeville,WY,Wyoming,554.0,163.0
Colbert,OK,Oklahoma,925.0,331.5
Colburn,IN,Indiana,287.0,1159.0
Colby,KS,Kansas,3697.0,508.5
Colchester,IL,Illinois,1288.0,498.0
Colcord,OK,Oklahoma,849.0,134.0
Cold Bay,AK,Alaska,125.0,0.0
Cold Brook,NY,New York,306.0,269.0
Cold Spring,KY,Kentucky,4780.0,807.3333333333334
Cold Spring Harbor,NY,New York,4932.0,519.0
Cold Springs,NV,Nevada,5107.5,360.5
Coldfoot,AK,Alaska,156.0,1.0
Coldiron,KY,Kentucky,232.0,466.0
Coldspring,TX,Texas,932.0,193.0
Coldstream,OH,Ohio,1208.0,1100.0
Coldwater,MI,Michigan,6427.5,438.5
Cole,OK,Oklahoma,599.0,15.0
Cole Camp,MO,Missouri,1134.0,336.0
Coleharbor,ND,North Dakota,82.0,173.0
Coleman,TX,Texas,1229.1666666666667,168.33333333333334
Colerain,NC,North Carolina,178.0,261.0
Coleraine,MN,Minnesota,1972.0,49.0
Coleridge,NE,Nebraska,450.0,339.0
Colesburg,IA,Iowa,377.0,501.0
Colesville,MD,Maryland,13992.0,1055.0
Coleta,IL,Illinois,152.0,158.0
Coleville,CA,California,464.0,12.0
Colfax,CA,California,1575.875,418.875
Collbran,CO,Colorado,698.0,482.0
College,AK,Alaska,12791.0,263.0
College City,CA,California,170.0,20.0
College Corner,OH,Ohio,417.0,643.0
College Park,MD,Maryland,23661.0,1370.0
College Place,WA,Washington,9317.0,1204.0
College Springs,IA,Iowa,203.0,71.0
College Station,TX,Texas,107864.0,534.5
Collegedale,TN,Tennessee,11378.0,364.0
Collegeville,PA,Pennsylvania,2860.5,729.5
Colleyville,TX,Texas,27091.0,797.0
Collierville,TN,Tennessee,26869.0,350.5
Collingdale,PA,Pennsylvania,8794.0,3905.0
Collings Lakes,NJ,New Jersey,1539.0,926.0
Collingswood,NJ,New Jersey,13884.0,2929.0
Collins,MS,Mississippi,704.3333333333334,180.16666666666666
Collinsburg,PA,Pennsylvania,969.0,215.0
Collinston,LA,Louisiana,251.0,86.0
Collinsville,IL,Illinois,6871.142857142857,408.14285714285717
Collinwood,TN,Tennessee,944.0,131.0
Collyer,KS,Kansas,100.0,165.0
Colma,CA,California,1489.0,302.0
Colman,SD,South Dakota,579.0,118.0
Colmar Manor,MD,Maryland,1454.0,1310.0
Colmesneil,TX,Texas,591.0,114.0
Colo,IA,Iowa,820.0,297.0
Cologne,MN,Minnesota,1797.0,388.0
Coloma,MI,Michigan,762.0,259.3333333333333
Colome,SD,South Dakota,280.0,378.0
Colon,MI,Michigan,632.0,319.0
Colona,IL,Illinois,2588.0,437.5
Colonia,NJ,New Jersey,17801.0,1750.0
Colonial Beach,VA,Virginia,3773.0,547.0
Colonial Heights,VA,Virginia,10273.5,606.5
Colonial Park,PA,Pennsylvania,13583.0,1102.0
Colonial Pine Hills,SD,South Dakota,2396.0,59.0
Colony,KS,Kansas,277.3333333333333,144.0
Colony Park,PA,Pennsylvania,1289.0,1322.0
Colorado Acres,TX,Texas,53.0,6.0
Colorado City,AZ,Arizona,5379.333333333333,175.0
Colorado Springs,CO,Colorado,642413.0,946.0
Colp,IL,Illinois,210.0,604.0
Colquitt,GA,Georgia,1834.0,86.0
Colstrip,MT,Montana,2246.0,214.0
Colt,AR,Arkansas,329.0,100.0
Colton,CA,California,18650.333333333332,672.0
Columbia,SC,South Carolina,58862.933333333334,486.53333333333336
Columbia City,IN,Indiana,5878.5,824.5
Columbia Falls,MT,Montana,7556.0,1031.0
Columbia Heights,MN,Minnesota,20427.0,2327.0
Columbiana,OH,Ohio,6240.5,247.5
Columbiaville,MI,Michigan,763.0,333.0
Columbine,CO,Colorado,25332.0,1475.0
Columbine Valley,CO,Colorado,1499.0,581.0
Columbus,OH,Ohio,130741.6,442.53333333333336
Columbus AFB,MS,Mississippi,1667.0,420.0
Columbus City,IA,Iowa,372.0,601.0
Columbus Grove,OH,Ohio,2079.0,653.0
Columbus Junction,IA,Iowa,1837.0,324.0
Colusa,CA,California,6891.0,683.0
Colver,PA,Pennsylvania,806.0,246.0
Colville,WA,Washington,5135.0,604.0
Colwell,IA,Iowa,70.0,147.0
Colwich,KS,Kansas,1467.0,424.0
Colwyn,PA,Pennsylvania,2551.0,3810.0
Comanche,TX,Texas,2878.0,243.5
Comanche Creek,CO,Colorado,182.0,3.0
Combee Settlement,FL,Florida,6357.0,1241.0
Combes,TX,Texas,2984.0,368.0
Combine,TX,Texas,2442.0,127.0
Combined Locks,WI,Wisconsin,3593.0,808.0
Combs,KY,Kentucky,164.0,196.0
Comer,GA,Georgia,1178.0,140.0
Comerío,PR,Puerto Rico,4624.0,3998.0
Comfort,TX,Texas,1935.5,251.5
Comfrey,MN,Minnesota,354.0,319.0
Commack,NY,New York,36953.0,1192.0
Commerce,CA,California,6417.8,383.6
Commerce City,CO,Colorado,60336.0,652.0
Commercial Point,OH,Ohio,1679.0,206.0
Commodore,PA,Pennsylvania,416.0,209.0
Como,WI,Wisconsin,1054.2,201.6
Comptche,CA,California,99.0,33.0
Compton,CA,California,47944.0,2186.5
Comstock,MN,Minnesota,98.0,139.0
Comstock Northwest,MI,Michigan,6318.0,754.0
Comstock Park,MI,Michigan,10306.0,1025.0
Comunas,PR,Puerto Rico,758.0,468.0
Conashaugh Lakes,PA,Pennsylvania,1315.0,194.0
Concepcion,TX,Texas,61.0,295.0
Conception,MO,Missouri,289.0,148.0
Conception Junction,MO,Missouri,182.0,222.0
Conchas Dam,NM,New Mexico,13.0,0.0
Conconully,WA,Washington,208.0,380.0
Concord,CA,California,81667.16666666667,444.9166666666667
Concorde Hills,OH,Ohio,733.0,804.0
Concordia,KS,Kansas,3584.6666666666665,735.0
Concow,CA,California,553.0,7.0
Concrete,WA,Washington,738.0,242.0
Conde,SD,South Dakota,142.0,97.0
Condon,OR,Oregon,472.0,166.5
Conehatta,MS,Mississippi,1158.0,28.0
Conejos,CO,Colorado,23.0,18.0
Conesus Hamlet,NY,New York,354.0,129.0
Conesus Lake,NY,New York,2105.0,186.0
Conesville,IA,Iowa,385.0,705.0
Conetoe,NC,North Carolina,266.0,285.0
Coney Island,MO,Missouri,75.0,452.0
Confluence,PA,Pennsylvania,727.0,175.0
Conger,MN,Minnesota,144.0,427.0
Congers,NY,New York,8406.0,1057.0
Congerville,IL,Illinois,492.0,197.0
Congress,AZ,Arizona,904.5,221.5
Conkling Park,ID,Idaho,68.0,25.0
Conley,GA,Georgia,5783.0,1161.0
Conneaut,OH,Ohio,13767.0,183.0
Conneaut Lake,PA,Pennsylvania,619.0,658.0
Conneaut Lakeshore,PA,Pennsylvania,2384.0,177.0
Conneautville,PA,Pennsylvania,729.0,273.0
Connell,WA,Washington,5545.0,278.0
Connellsville,PA,Pennsylvania,7290.0,1287.0
Connelly Springs,NC,North Carolina,1644.0,127.0
Conner,MT,Montana,98.0,21.0
Connersville,IN,Indiana,14566.0,643.0
Connerton,FL,Florida,4673.0,139.0
Connerville,OK,Oklahoma,150.0,28.0
Conning Towers Nautilus Park,CT,Connecticut,9785.0,756.0
Connorville,OH,Ohio,241.0,222.0
Conover,NC,North Carolina,8540.0,299.0
Conrad,MT,Montana,1777.0,544.0
Conrath,WI,Wisconsin,92.0,67.0
Conroe,TX,Texas,91079.0,488.0
Conroy,IA,Iowa,268.0,135.0
Conshohocken,PA,Pennsylvania,8047.0,3093.0
Constableville,NY,New York,236.0,81.0
Constantine,MI,Michigan,4143.0,504.0
Continental,OH,Ohio,1101.0,363.0
Contoocook,NH,New Hampshire,1528.0,256.0
Contra Costa Centre,CA,California,6558.0,3978.0
Convent,LA,Louisiana,446.0,44.0
Converse,TX,Texas,7599.0,549.25
Convoy,OH,Ohio,1059.0,694.0
Conway,AR,Arkansas,13137.555555555555,414.8888888888889
Conway Springs,KS,Kansas,1218.0,476.0
Conyers,GA,Georgia,16256.0,537.0
Conyngham,PA,Pennsylvania,1867.0,706.0
Cook,MN,Minnesota,432.0,378.5
Cooke City,MT,Montana,63.0,2.0
Cookeville,TN,Tennessee,50408.0,378.0
Cooksville,IL,Illinois,179.0,318.0
Cool,TX,Texas,187.0,43.0
Cool Valley,MO,Missouri,1130.0,950.0
Cooleemee,NC,North Carolina,983.0,504.0
Coolidge,AZ,Arizona,3675.5,195.25
Coolville,OH,Ohio,494.0,229.0
Coon Rapids,MN,Minnesota,32115.0,670.5
Coon Valley,WI,Wisconsin,787.0,272.0
Cooper,TX,Texas,1993.0,526.0
Cooper City,FL,Florida,35800.0,1719.0
Cooper Landing,AK,Alaska,478.0,2.0
Coopers Plains,NY,New York,472.0,221.0
Coopersburg,PA,Pennsylvania,2567.0,1062.0
Cooperstown,NY,New York,1025.6666666666667,354.0
Coopersville,MI,Michigan,4387.0,352.0
Cooperton,OK,Oklahoma,15.0,11.0
Coopertown,TN,Tennessee,4586.0,56.0
Coos Bay,OR,Oregon,32159.0,594.0
Coosada,AL,Alabama,1298.0,72.0
Cooter,MO,Missouri,404.0,528.0
Copake Falls,NY,New York,290.0,500.0
Copake Hamlet,NY,New York,257.0,122.0
Copake Lake,NY,New York,688.0,27.0
Copalis Beach,WA,Washington,578.0,60.0
Copan,OK,Oklahoma,737.0,278.0
Cope,SC,South Carolina,70.0,108.0
Copeland,OK,Oklahoma,1150.0,298.0
Copemish,MI,Michigan,193.0,79.0
Copenhagen,NY,New York,772.0,253.0
Copiague,NY,New York,23561.0,2941.0
Coplay,PA,Pennsylvania,3214.0,2033.0
Coppell,TX,Texas,41421.0,1102.0
Copper Canyon,TX,Texas,1493.0,127.0
Copper Center,AK,Alaska,245.0,7.0
Copper City,MI,Michigan,182.0,833.0
Copper Harbor,MI,Michigan,85.0,21.0
Copper Mountain,CO,Colorado,571.0,6.0
Copperas Cove,TX,Texas,33235.0,711.0
Copperhill,TN,Tennessee,321.0,70.0
Copperopolis,CA,California,4361.0,81.0
Copperton,UT,Utah,835.0,1034.0
Coppock,IA,Iowa,48.0,78.0
Coquille,OR,Oregon,4439.0,549.0
Coquí,PR,Puerto Rico,3217.0,1339.0
Cora,WY,Wyoming,49.0,3.0
Coral,PA,Pennsylvania,187.0,408.0
Coral Gables,FL,Florida,49700.0,1484.0
Coral Hills,MD,Maryland,8685.0,2247.0
Coral Springs,FL,Florida,133759.0,2258.0
Coral Terrace,FL,Florida,25387.0,2916.0
Coralville,IA,Iowa,22290.0,685.0
Coram,NY,New York,20372.5,585.0
Coraopolis,PA,Pennsylvania,5424.0,1575.0
Corazón,PR,Puerto Rico,2191.0,1525.0
Corbin,KY,Kentucky,7202.0,352.0
Corbin City,NJ,New Jersey,491.0,24.0
Corcoran,CA,California,14415.5,608.5
Corcovado,PR,Puerto Rico,1837.0,1382.0
Cordaville,MA,Massachusetts,3039.0,646.0
Cordele,GA,Georgia,11719.0,400.0
Corder,MO,Missouri,401.0,435.0
Cordes Lakes,AZ,Arizona,2586.0,92.0
Cordova,AK,Alaska,968.125,173.75
Cordry Sweetwater Lakes,IN,Indiana,1131.0,163.0
Corfu,NY,New York,701.0,271.0
Corinne,UT,Utah,443.0,102.5
Corinth,TX,Texas,9216.0,332.25
Corley,IA,Iowa,27.0,174.0
Corn,OK,Oklahoma,472.0,510.0
Corn Creek,SD,South Dakota,106.0,20.0
Cornelia,GA,Georgia,20913.0,435.0
Cornelius,NC,North Carolina,21539.5,1544.0
Cornell,WI,Wisconsin,931.0,205.5
Cornersville,TN,Tennessee,1291.0,87.0
Cornfields,AZ,Arizona,260.0,259.0
Corning,NY,New York,4733.571428571428,522.7142857142857
Cornish,UT,Utah,246.0,65.0
Cornland,IL,Illinois,90.0,366.0
Cornlea,NE,Nebraska,36.0,150.0
Cornucopia,WI,Wisconsin,106.0,18.0
Cornville,AZ,Arizona,3351.0,98.0
Cornwall,PA,Pennsylvania,4376.0,174.0
Cornwall-on-Hudson,NY,New York,2918.0,567.0
Cornwells Heights,PA,Pennsylvania,1182.0,959.0
Corona,CA,California,56712.333333333336,620.6666666666666
Corona de Tucson,AZ,Arizona,8470.0,537.0
Coronaca,SC,South Carolina,129.0,29.0
Coronado,CA,California,23731.0,1149.0
Coronita,CA,California,3383.0,2182.0
Corozal,PR,Puerto Rico,9031.0,1563.0
Corpus Christi,TX,Texas,342464.0,789.0
Corral City,TX,Texas,49.0,123.0
Corral Viejo,PR,Puerto Rico,403.0,888.0
Corrales,NM,New Mexico,8696.0,311.0
Corralitos,CA,California,2160.0,92.0
Correctionville,IA,Iowa,806.0,517.0
Correll,MN,Minnesota,32.0,32.0
Corrigan,TX,Texas,1611.0,270.0
Corriganville,MD,Maryland,559.0,554.0
Corry,PA,Pennsylvania,6208.0,399.0
Corsica,SD,South Dakota,459.5,297.0
Corsicana,TX,Texas,23906.0,401.0
Corte Madera,CA,California,9751.0,1191.0
Cortez,CO,Colorado,6556.5,649.0
Cortland,NY,New York,9594.25,903.25
Cortland West,NY,New York,1248.0,93.0
Corunna,MI,Michigan,1800.0,479.5
Corvallis,OR,Oregon,34221.5,1122.5
Corwin,OH,Ohio,473.0,529.0
Corwin Springs,MT,Montana,87.0,23.0
Corwith,IA,Iowa,254.0,66.0
Corydon,IN,Indiana,2645.6666666666665,563.6666666666666
Cos Cob,CT,Connecticut,6990.0,1299.0
Cosby,MO,Missouri,125.0,513.0
Coshocton,OH,Ohio,11347.0,533.0
Cosmopolis,WA,Washington,1662.0,461.0
Cosmos,MN,Minnesota,449.0,156.0
Costa Mesa,CA,California,113003.0,2762.0
Costilla,NM,New Mexico,92.0,11.0
Cotati,CA,California,7410.0,1521.0
Cotesfield,NE,Nebraska,47.0,34.0
Coto Laurel,PR,Puerto Rico,1965.0,2015.0
Coto Norte,PR,Puerto Rico,1177.0,1598.0
Coto de Caza,CA,California,15056.0,753.0
Cotopaxi,CO,Colorado,9.0,12.0
Cottage City,MD,Maryland,1356.0,1923.0
Cottage Grove,MN,Minnesota,14181.25,582.25
Cottage Lake,WA,Washington,22677.0,384.0
Cottageville,SC,South Carolina,745.0,84.0
Cotter,AR,Arkansas,498.0,112.0
Cottleville,MO,Missouri,5608.0,468.0
Cotton City,NM,New Mexico,333.0,5.0
Cotton Plant,AR,Arkansas,574.0,213.0
Cotton Valley,LA,Louisiana,936.0,137.0
Cottondale,AL,Alabama,2015.5,227.5
Cottonport,LA,Louisiana,3438.0,365.0
Cottontown,TN,Tennessee,320.0,35.0
Cottonwood,AZ,Arizona,2734.1428571428573,267.14285714285717
Cottonwood Falls,KS,Kansas,862.0,527.0
Cottonwood Heights,UT,Utah,33843.0,1417.0
Cottonwood Shores,TX,Texas,1227.0,235.0
Cotulla,TX,Texas,4241.0,794.0
Couderay,WI,Wisconsin,86.0,34.0
Coudersport,PA,Pennsylvania,2404.0,164.0
Coulee City,WA,Washington,564.0,235.0
Coulee Dam,WA,Washington,1080.0,582.0
Coulter,IA,Iowa,263.0,41.0
Coulterville,IL,Illinois,477.5,311.0
Council,ID,Idaho,894.0,327.0
Council Bluffs,IA,Iowa,62166.0,559.0
Council Grove,KS,Kansas,2121.0,399.0
Council Hill,OK,Oklahoma,151.0,184.0
Country Acres,TX,Texas,238.0,823.0
Country Club,FL,Florida,20968.333333333332,2306.6666666666665
Country Club Estates,GA,Georgia,8194.0,684.0
Country Club Heights,IN,Indiana,78.0,106.0
Country Club Hills,IL,Illinois,8864.0,1929.0
Country Homes,WA,Washington,6117.0,1430.0
Country Knolls,NY,New York,2119.0,517.0
Country Lake Estates,NJ,New Jersey,3766.0,1326.0
Country Life Acres,MO,Missouri,73.0,227.0
Country Squire Lakes,IN,Indiana,2813.0,424.0
Country Walk,FL,Florida,17496.0,2619.0
Countryside,VA,Virginia,7817.0,1127.0
County Center,VA,Virginia,4045.0,771.0
County Line,AL,Alabama,265.0,105.0
Coupeville,WA,Washington,1972.0,599.0
Coupland,TX,Texas,317.0,63.0
Courtdale,PA,Pennsylvania,716.0,274.0
Courtenay,ND,North Dakota,46.0,42.0
Courtland,VA,Virginia,575.5,213.33333333333334
Coushatta,LA,Louisiana,1787.0,206.0
Cousins Island,ME,Maine,451.0,164.0
Cove,OR,Oregon,461.75,146.5
Cove City,NC,North Carolina,388.0,234.0
Cove Creek,NC,North Carolina,999.0,45.0
Cove Neck,NY,New York,301.0,90.0
Covedale,OH,Ohio,6277.0,856.0
Covel,WV,West Virginia,30.0,54.0
Covelo,CA,California,1140.0,62.0
Covenant Life,AK,Alaska,37.0,0.0
Coventry Lake,CT,Connecticut,2530.0,334.0
Covina,CA,California,47450.0,2606.0
Covington,KY,Kentucky,10912.2,624.3
Cow Creek,SD,South Dakota,50.0,10.0
Cowan,TN,Tennessee,1078.0,836.0
Coward,SC,South Carolina,771.0,84.0
Cowarts,AL,Alabama,2079.0,107.0
Cowden,IL,Illinois,579.0,556.0
Cowen,WV,West Virginia,468.0,287.0
Coweta,OK,Oklahoma,10032.0,366.0
Cowgill,MO,Missouri,182.0,293.0
Cowiche,WA,Washington,821.0,606.0
Cowles,NE,Nebraska,27.0,18.0
Cowley,WY,Wyoming,761.0,336.0
Cowlic,AZ,Arizona,106.0,51.0
Cowlington,OK,Oklahoma,152.0,62.0
Cowpens,SC,South Carolina,2419.0,396.0
Coxton,KY,Kentucky,165.0,307.0
Coy,AR,Arkansas,93.0,53.0
Coyanosa,TX,Texas,91.0,163.0
Coyle,OK,Oklahoma,372.0,185.0
Coyne Center,IL,Illinois,982.0,234.0
Coyote,NM,New Mexico,72.0,6.0
Coyote Acres,TX,Texas,1089.0,82.0
Coyote Flats,TX,Texas,363.0,42.0
Coyville,KS,Kansas,42.0,60.0
Cozad,NE,Nebraska,3735.0,551.0
Crab Orchard,WV,West Virginia,869.2,155.8
Crabtree,OR,Oregon,432.0,390.0
Crafton,PA,Pennsylvania,5770.0,1948.0
Cragsmoor,NY,New York,263.0,21.0
Craig,CO,Colorado,1888.8333333333333,292.3333333333333
Craig Beach,OH,Ohio,1110.0,546.0
Craigmont,ID,Idaho,489.0,242.0
Craigsville,WV,West Virginia,1653.0,162.0
Crainville,IL,Illinois,1400.0,327.0
Cramerton,NC,North Carolina,4458.0,448.0
Cranberry Lake,NY,New York,155.0,3.0
Crandall,TX,Texas,2084.0,526.5
Crandon,WI,Wisconsin,1800.0,133.0
Crandon Lakes,NJ,New Jersey,1252.0,189.0
Crane,TX,Texas,1223.8,464.6
Cranesville,PA,Pennsylvania,595.0,245.0
Cranfills Gap,TX,Texas,282.0,150.0
Cranston,RI,Rhode Island,81456.0,1109.0
Crary,ND,North Dakota,146.0,59.0
Crawford,NE,Nebraska,735.2,336.4
Crawfordsville,IN,Indiana,4843.0,329.5
Crawfordville,FL,Florida,2818.5,247.0
Crayne,KY,Kentucky,266.0,92.0
Creal Springs,IL,Illinois,527.0,198.0
Creedmoor,NC,North Carolina,2418.0,185.0
Creekside,KY,Kentucky,304.5,1066.0
Creighton,NE,Nebraska,714.0,364.0
Crellin,MD,Maryland,84.0,46.0
Crenshaw,MS,Mississippi,611.5,463.0
Creola,AL,Alabama,1131.5,134.0
Cresaptown,MD,Maryland,5916.0,373.0
Cresbard,SD,South Dakota,99.0,92.0
