city,State_name,State_ab,ALand,AWater,Median,Stdev
Laguna,New Mexico,NM,17988886,4859,39172,48512.19742
Laguna Beach,California,CA,23035297,2507535,246224,215676.6957
Laguna Niguel,California,CA,38178711,133550,217386,198665.6454
Lahaina,Hawaii,HI,13237374.33,3871707,150619.3333,159472.8958
Lahoma,Oklahoma,OK,870350,0,69232,72052.21663
Laingsburg,Michigan,MI,2972853,581835,101269.5,119544.9937
Lajas,Puerto Rico,PR,781693,0,9413,28673.41961
Lake,Mississippi,MS,2874331,0,300000,52595.36084
Lake Alfred,Florida,FL,24077779,10095699,77514,105749.5573
Lake Andes,South Dakota,SD,1886720,0,92897,156944.5626
Lake Arrowhead,California,CA,35842417,363682,94348,128797.9334
Lake Arthur,New Mexico,NM,1420043,0,80456,72555.48039
Lake Bluff,Illinois,IL,10523331,18775,246442,219759.634
Lake Butler,Florida,FL,5866412,350640,59785,88657.27296
Lake Charles,Louisiana,LA,42038814.75,2651337.25,103985.75,124682.698
Lake City,Arkansas,AR,5415943,24661.5,118167,86262.15641
Lake Como,New Jersey,NJ,651943,19863,112157,155834.7575
Lake Elmo,Minnesota,MN,57238480,5437147,209388,194460.4584
Lake Elsinore,California,CA,51174503.5,7015963.5,99602.5,108707.0559
Lake Geneva,Wisconsin,WI,15206522,708584.75,108518.5,112812.0491
Lake George,Colorado,CO,1426704.5,0,215250.5,85359.85023
Lake Helen,Florida,FL,11454368,324762,78479,114094.3223
Lake Isabella,California,CA,22471010.4,379194.2,82012.8,88178.6457
Lake Katrine,New York,NY,5838850,103990,109773,143425.187
Lake Lure,North Carolina,NC,21655819.5,1578749.5,117711,157959.1989
Lake Luzerne,New York,NY,4692164,735270,73758,68443.41607
Lake Mary,Florida,FL,15506455,1443448,176106,177057.2821
Lake Mills,Iowa,IA,4520410,42631.5,76864,86036.18632
Lake Orion,Michigan,MI,2002970,1373561,125621,148553.7724
Lake Oswego,Oregon,OR,18697419.33,1152008,158453.3333,115498.0568
Lake Ozark,Missouri,MO,9993065,1097845.5,56606.5,64059.86484
Lake Park,Florida,FL,4419373.333,226247.3333,87229,116520.8442
Lake Placid,New York,NY,3551159,429544,104799,155350.3498
Lake Stevens,Washington,WA,12420158,13557.33333,193377.6667,151315.6092
Lake Tapps,Washington,WA,31901739,2001008,162113,169338.0355
Lake View,Iowa,IA,4194086.5,372621.5,78761,91679.46214
Lake Villa,Illinois,IL,4569028,1579412,85251,94078.43478
Lake Village,Arkansas,AR,4308417.5,0,74035.5,85255.22446
Lake Wales,Florida,FL,25274540.5,2341837.5,126968,139736.5065
Lake Worth,Florida,FL,9417276.5,1074443.5,161745.5,161676.2943
Lake Zurich,Illinois,IL,12902117.67,630544.6667,229689.3333,210889.3593
Lakebay,Washington,WA,26529774.5,410527.5,192580,62235.63775
Lakehurst,New Jersey,NJ,4091820,21533,79681,26682.17411
Lakeland,Florida,FL,32414073.29,3979613.714,85577.28571,108391.2485
Lakeside,Arizona,AZ,21588311.5,47406,89906.5,70679.4178
Lakeside Marblehead,Ohio,OH,5170516,1290614.5,266033.5,184049.5449
Laketon,Indiana,IN,2722860,362414,54332,47720.98303
Laketown,Utah,UT,14599951.5,21970,87967.5,125716.1807
Lakeview,Oregon,OR,6303350,27427,78623,42622.29587
Lakeville,Indiana,IN,36080367,1646928.667,108679.3333,131802.3784
Lakewood,California,CA,31540650.63,1636790,92462.875,111166.3826
Lakota,North Dakota,ND,2006506,8094,93137,48189.50399
Lamar,Missouri,MO,2600586,24902.5,71756.5,36118.68376
Lambert,Mississippi,MS,1686485,0,30602.5,36099.88938
Lamberton,Minnesota,MN,1330301,4137.5,164926,93616.0754
Lamesa,Texas,TX,215759,2029,7346,11630.81265
Lamoni,Iowa,IA,1710333,18137,66279,61367.48168
Lamont,Oklahoma,OK,874320,0,68251,61868.93
Lamoure,North Dakota,ND,1438486.667,0,176842.3333,120008.8565
Lampasas,Texas,TX,5249644,0,76563,54072.37196
Lampeter,Pennsylvania,PA,4445949,3600,80284,79630.99326
Lanai City,Hawaii,HI,10350909,0,195974.5,73688.09006
Lanark,Illinois,IL,2913660,0,84991,105027.8569
Lancaster,Minnesota,MN,16120317.75,117102.375,130426.125,88503.12445
Land O Lakes,Florida,FL,49414611,6035164,119680,143797.931
Lander,Wyoming,WY,39291424,138889.3333,129157.6667,101865.973
Landis,North Carolina,NC,9042604,237814,89036,90656.24639
Landisville,Pennsylvania,PA,3982232.5,5747,140291,150083.7729
Landover,Maryland,MD,6717373.5,6670,101643,124835.6695
Landrum,South Carolina,SC,6963009,20048,86366,124245.8802
Lanesboro,Minnesota,MN,1119258,67345,70021,77820.91974
Lanesville,Indiana,IN,1354354,0,90176,77805.90863
Lanett,Alabama,AL,16167426,0,75111,119945.8818
Langdon,Kansas,KS,1447467,22848.25,122445,53441.93428
Langford,South Dakota,SD,649919,13247,300000,63412.4872
Langhorne,Pennsylvania,PA,1941433.333,10116.33333,197468,172320.4271
Langley,Washington,WA,6332916,0,105585,143723.5609
Lannon,Wisconsin,WI,6331528,52332,92575,122141.1531
Lansdale,Pennsylvania,PA,12316026,0,177316,176917.2363
Lansdowne,Pennsylvania,PA,3059503,0,116612,136841.0447
Lanse,Michigan,MI,6547952,4184,66423,109077.9009
Lansford,Pennsylvania,PA,14072337.5,535590,91506,96219.51792
Lansing,Illinois,IL,32235987,459702.75,135111.75,107996.0662
Lantana,Florida,FL,1091618,13039404.5,182147.5,153994.8458
Lapeer,Michigan,MI,18616797,658801,73880,89588.80976
Lapel,Indiana,IN,26781095,0,86311,111991.0914
Lapine,Oregon,OR,18081717,0,71092,106798.6882
Laplace,Louisiana,LA,54110721,3000920,100331,125795.7298
Laporte,Indiana,IN,4784097.4,1119749.8,130256.8,106685.6188
Lapwai,Idaho,ID,1962867,25087,76150,98373.12227
Laramie,Wyoming,WY,43264735,0,300000,47205.34918
Larchmont,New York,NY,2790374,4854,243761,221147.1546
Laredo,Missouri,MO,18264476.44,237151.5,114113.8125,43467.11356
Lares,Puerto Rico,PR,3538099,0,13898,35767.83582
Largo,Florida,FL,13012568.2,1597799.6,176735.4,176027.5042
Larkspur,Colorado,CO,22149380,91267,224533,202365.129
Larksville,Pennsylvania,PA,4464824,48856.5,101415.5,120708.2678
Larned,Kansas,KS,3456128.5,0,64470.5,63007.13698
Larue,Texas,TX,4691504,0,61940,58714.53864
Larwill,Indiana,IN,578331,0,63316,51052.21207
Las Cruces,New Mexico,NM,31787601.25,31754.625,157434.25,85964.6261
Las Marias,Puerto Rico,PR,778959,0,14965,31977.16872
Las Piedras,Puerto Rico,PR,1873208.333,1796.333333,19223.66667,33381.36559
Las Vegas,New Mexico,NM,44343477.5,1906.25,62220.5,95411.19459
Lathrop,Missouri,MO,4624721,0,80240,88152.80513
Latimer,Iowa,IA,11054932,0,85573,70387.88629
Laton,California,CA,359363,0,54115,62239.49284
Latrobe,Pennsylvania,PA,3384150.167,0,69738.5,87713.3325
Latta,South Carolina,SC,1795788,0,37660,43343.25081
Lauderdale Lakes,Florida,FL,9549040,124811,65599,92030.148
Lauderhill,Florida,FL,649958,0,300000,62703.30452
Laughlin,Nevada,NV,228079361,3503460,65598,112207.0857
Laupahoehoe,Hawaii,HI,5498832,656178,130578,68101.29274
Laurel,Iowa,IA,5336321.583,114173.75,122849.75,113092.7419
Laurel Hill,North Carolina,NC,6209085,33069,43027,49196.38344
Laureldale,Pennsylvania,PA,1425900,1336.666667,82904,103815.388
Laurelville,Ohio,OH,709329,2070,47065,45847.8363
Laurence Harbor,New Jersey,NJ,7638757,141795,128118,154302.9741
Laurens,New York,NY,3115653.5,0,63619.5,51224.19091
Laurinburg,North Carolina,NC,16458694,205900.5,74302,121831.2125
Lavale,Maryland,MD,4698463,189.5,87215.5,104900.1554
Lavallette,New Jersey,NJ,2382812,1705273,129933,150478.427
Laveen,Arizona,AZ,10004241,0,48230,19388.43076
Laverkin,Utah,UT,38769627.5,0,80395.5,75903.14075
Laverne,Oklahoma,OK,1322175.5,0,206191.5,99142.25966
Lavonia,Georgia,GA,11873331,59543,64089,96120.84229
Lawn,Texas,TX,1544992,0,100048,138123.6451
Lawndale,California,CA,3989526.5,46910,101979,126999.3958
Lawnside,New Jersey,NJ,3704842,0,121941,139986.4894
Lawrence,Nebraska,NE,1074398,0,70618,60106.4812
Lawrenceburg,Indiana,IN,23776761.5,96534.5,86969.5,121056.0074
Lawrenceville,Georgia,GA,14452282.33,95955,69505.66667,112103.0908
Lawson,Missouri,MO,2751448.667,51622.33333,107760.6667,52983.97145
Lawtell,Louisiana,LA,10736567,0,106173,176525.9565
Lawtey,Florida,FL,3725668,0,60706,59660.79814
Lawton,Michigan,MI,73684316.33,73535.66667,87195,103734.5047
Le Center,Minnesota,MN,3769826,0,81298,93399.33292
Le Mars,Iowa,IA,23285842,22701,87498,97868.0376
Le Roy,Illinois,IL,6599636.5,27575.5,94798.5,121397.2622
Leachville,Arkansas,AR,5238008,0,71843,107383.2071
Lead,South Dakota,SD,382707,0,69080,54497.16681
Lead Hill,Arkansas,AR,327029,0,300000,48499.7988
Leadore,Idaho,ID,799279,0,30766,36885.78521
Leadville,Colorado,CO,2856453,0,84938,92491.26781
Leadwood,Missouri,MO,2308365,22749,300000,42532.1892
League City,Texas,TX,132558943,4426819,100437,137618.4752
Leakesville,Mississippi,MS,4097186,12737,78429,121393.9908
Leander,Texas,TX,76598339,450861,275541,155697.3943
Leavenworth,Indiana,IN,22588547.33,72686.66667,83480.66667,104035.2246
Leavittsburg,Ohio,OH,4493435,159654,70675,68905.83559
Lebanon,Illinois,IL,9827483.333,71163.58333,128759.25,108930.8693
Lebec,California,CA,20649218.67,2159.333333,167457.3333,100447.868
Lecanto,Florida,FL,69757168,18978,82681,114095.4401
Leclaire,Illinois,IL,5303463.5,0,128345,129197.4391
Lecompte,Louisiana,LA,2631936,0,32378,53115.76155
Lecompton,Kansas,KS,4589766,19376,95258,100335.4613
Lee,Massachusetts,MA,3430977,94415,99782,120846.5226
Lee Vining,California,CA,14047717,0,300000,68310.80673
Lee's Summit,Missouri,MO,84459281.5,2764852,105395.5,137426.3905
Leeds,Alabama,AL,56488375.33,847036,164495,94774.48023
Leesburg,Florida,FL,17781641,3334872.125,139031.75,104060.5926
Leesport,Pennsylvania,PA,5442329,43337,300000,86785.25265
Leesville,Louisiana,LA,14492071,55805,70903,91418.9098
Leetonia,Ohio,OH,3796349,10279.5,79428.5,123310.0049
Leetsdale,Pennsylvania,PA,2590830,454542,82989,125150.3654
Leflore,Oklahoma,OK,3609850,10300,71696,15221.61617
Leggett,California,CA,5312995,0,60081.5,49857.68132
Lehi,Utah,UT,71482592,950026,110512,137235.1227
Lehighton,Pennsylvania,PA,4809918.5,21694.5,76630.5,65924.74075
Leigh,Nebraska,NE,1043123.5,14166,74519.5,44940.83586
Leighton,Alabama,AL,2550152,0,46870,57874.31501
Leipsic,Ohio,OH,616490,0,81920,70995.45266
Leland,Mississippi,MS,10235659,35345,82918.33333,98718.05503
Lemmon,North Dakota,ND,350009,0,300000,70619.45477
Lemon Cove,California,CA,1963196.5,0,70595.5,63462.51688
Lemoore,California,CA,10893279,0,79329,84917.33484
Lena,Illinois,IL,4728025.5,4478.5,70049.5,75661.20992
Lennox,South Dakota,SD,1988182.5,0,84540,99199.09145
Lenoir,North Carolina,NC,28266514.5,7967.5,139352,147230.9471
Lenoir City,Tennessee,TN,21962809,66634,74448,82167.84281
Lenox,Iowa,IA,2443965.667,76734.33333,228537.3333,166155.4068
Leo,Indiana,IN,1666126,0,80912,83508.50263
Leola,South Dakota,SD,637996,0,300000,27965.29748
Leominster,Massachusetts,MA,74641617,2233725,103329,132882.9682
Leon,Iowa,IA,1038195.8,31862.6,67078.2,94152.89117
Leonard,Michigan,MI,4209463,0,88216,112410.0024
Leonardo,New Jersey,NJ,1543024,21499,148737,162238.4409
Leroy,Kansas,KS,2129530,12648,81271,92569.46905
Lesage,Ohio,OH,1775709,1151,65814,32595.37151
Leslie,Arkansas,AR,20485040.33,29292,45940,54084.77423
Lester,Alabama,AL,3018543,3076.5,184441,102629.7277
Lester Prairie,Minnesota,MN,2417835.5,10733,84797.5,99934.79902
Letts,Iowa,IA,3092379.5,0,89670.5,102217.3721
Levelland,Texas,TX,581967,0,72207,123797.6161
Levels,Maryland,MD,3018079,1162.5,178562,38754.8675
Lewis,Kansas,KS,1119003,0,61140.5,42975.53879
Lewisburg,Kentucky,KY,3962648.714,14789,167561.1429,89282.32677
Lewiston,California,CA,15963026.36,40404.09091,95457.18182,90822.8401
Lewistown,Missouri,MO,3048418.917,40688,80956.25,69983.8822
Lewisville,Arkansas,AR,32574105.67,1850337.917,132648,140698.3018
Lexington,Alabama,AL,79627221.42,585882.3333,86881,95886.80017
Lexington Park,Maryland,MD,14563799,23312,98325,122911.8854
Libby,Montana,MT,5513271,30297,67814.66667,84347.98474
Liberal,Missouri,MO,2152979,17963,43293,47363.14222
Liberty,North Carolina,NC,6076765.714,9673.857143,104285.7143,63147.81573
Liberty Center,Ohio,OH,2675269,0,88163,107303.5201
Liberty Township,Ohio,OH,5684104,7115,188510,186021.1744
Libertyville,Iowa,IA,11491927.67,379718,190114.6667,172513.0308
Licking,Missouri,MO,5518871,28936,65560,125646.5077
Lidgerwood,North Dakota,ND,2123094.5,0,154085.5,109779.0306
Lignite,North Dakota,ND,896279,320.5,209690,79824.88509
Ligonier,Indiana,IN,3318216.667,27018,97193.66667,93554.44382
Lihue,Hawaii,HI,2798309,235372.5,101861.5,129485.9792
Lilbourn,Missouri,MO,446647,0,15691,15659.85404
Lilburn,Georgia,GA,16556536,123976,98850,129669.5367
Lilesville,North Carolina,NC,2572363,0,54962,51585.62843
Lima,Ohio,OH,13128966.5,91062,94789.5,142394.1527
Lime Springs,Iowa,IA,2637057,0,76586,98930.02002
Limestone,Maine,ME,6859838,0,68192,2629.103933
Limon,Colorado,CO,7903662,82095,87233,127687.0925
Lincoln,Arkansas,AR,7188549.286,121924.7857,137593,96881.46482
Lincoln City,Oregon,OR,15683224,88652,76887,101925.0955
Lincoln Park,Michigan,MI,15889432,678945.5,96567.5,118331.7013
Lincolndale,New York,NY,1812679,76185,164122,155241.9588
Lincolnton,North Carolina,NC,22255539,209857,88559,126280.8407
Lincolnwood,Illinois,IL,6971338,0,186385,180963.1768
Lind,Washington,WA,2877527,0,86246,86188.55654
Lindale,Georgia,GA,9694152.5,629908.5,89246.5,109868.8321
Linden,Alabama,AL,12673161.13,582697.75,86222.75,89670.06103
Lindenhurst,New York,NY,9732518,147329,143602,159519.0235
Lindon,Utah,UT,21691553,482244,130439,153564.9683
Lindsay,California,CA,2069964.75,1142.5,149228,114992.4987
Lindsborg,Kansas,KS,3591807.5,20654,198180,83948.0124
Lindstrom,Minnesota,MN,17406282,2228886.333,101013.6667,123304.105
Linesville,Pennsylvania,PA,3463361,3780,82620.5,72161.76075
Lingle,Wyoming,WY,748243,0,70978.5,63789.23071
Linn,Kansas,KS,796346,6130,85865,108019.1602
Linton,Indiana,IN,7825737,0,71979,65464.15845
Linwood,New Jersey,NJ,9871621,1040092,165172,171614.3884
Lipan,Texas,TX,2747880,0,91541,103307.5355
Lipscomb,Alabama,AL,3041689,0,58062,122048.0252
Lisbon,North Dakota,ND,3110399.5,823,174328,96623.01668
Lisbon Falls,Maine,ME,9505575,487102,91751,122290.5233
Litchfield,California,CA,7416995.167,876189,154796.8333,85824.8185
Litchville,North Dakota,ND,1530920,0,149018,156778.1729
Lithonia,Georgia,GA,13649431,157329.5,63945.5,66844.24811
Lititz,Pennsylvania,PA,6382806,43322,132708,174130.5683
Little Canada,Minnesota,MN,10102876,1523772,91730,122576.1144
Little Chute,Wisconsin,WI,14064690,908353,93111,108526.9057
Little Elm,Texas,TX,23344284.5,5273407,174064,170399.5159
Little Falls,Minnesota,MN,10417723,0,85293,71332.44111
Little Hocking,Ohio,OH,1074727,30482,250000,72950.83192
Little River,Kansas,KS,9255892.75,227599.75,120582,129357.8916
Little Rock,Arkansas,AR,60009577.17,1289244.667,70390.83333,82878.54607
Little Silver,New Jersey,NJ,7024726,1573090,230376,208339.8987
Little Valley,New York,NY,2595260,0,72617,60530.84135
Littlefield,Arizona,AZ,26396675.5,0,197451,77535.59004
Littlefork,Minnesota,MN,3082557,0,80397,113057.6194
Littlerock,California,CA,27658325,1222,84491,78380.61567
Littlestown,Pennsylvania,PA,3892405,0,81792,97814.08837
Littleton,Colorado,CO,19136115.2,806662.9,166806,165320.3516
Live Oak,California,CA,13846564.5,2552.5,76679,106600.1984
Livingston,Alabama,AL,6226416.3,25312.4,121179.3,78854.38847
Livingston Manor,New York,NY,7968203,29837,250000,35362.55648
Livonia,New York,NY,5046666.333,4359777.333,231560,86900.94382
Llano,Texas,TX,13645934,832230,80818,88749.39485
Loachapoka,Alabama,AL,2941323,19893,66760,72968.48119
Lobelville,Tennessee,TN,10132575,19433,74418,99023.5729
Lochbuie,Colorado,CO,9632414,59469,75799,63051.85706
Lock Haven,Pennsylvania,PA,4999259,257527.5,85178.5,71360.25997
Lockeford,California,CA,33584179,57248,132161,125039.3416
Lockhart,South Carolina,SC,20615228,163194.5,63503.5,73797.9471
Lockland,Ohio,OH,3188418,0,66184,84875.80396
Lockport,Illinois,IL,11844008,16596,100873.4,111593.2837
Lockwood,California,CA,15335721.5,63665.5,66767,93029.36902
Locust,North Carolina,NC,21057013,0,85407,102361.8005
Locust Fork,Alabama,AL,9996657,27165,85990,81925.82164
Locust Grove,Georgia,GA,11722481.25,247924.5,208524.5,115066.2622
Locust Valley,New York,NY,2350392,49171,200826,189269.2225
Lodge Grass,Montana,MT,668349,0,56428,67729.04307
Lodgepole,Nebraska,NE,5664597,5292,300000,190040.6314
Lodi,California,CA,6843994,160890.5,116742.5,150270.8752
Logan,Iowa,IA,15384646.46,893653.3846,145096.6923,92653.54206
Logan Twp,New Jersey,NJ,4534923,323068,300000,158354.0111
Logansport,Indiana,IN,12260750,295484,70817.33333,83169.07061
Loganville,Georgia,GA,9847532,63774,87191,80646.46143
Loiza,Puerto Rico,PR,862721.3333,120943.6667,12411,25135.36582
Loma Linda,California,CA,19467469,2371,147294,167322.3157
Lometa,Texas,TX,2178414,0,44995,49975.69481
Lomira,Wisconsin,WI,5531111,38873,88673,107505.9396
Lomita,California,CA,9244326,114521,252200,222898.2519
Lompoc,California,CA,8385867.5,10967.5,180174.5,174072.4713
Lonaconing,Maryland,MD,838103.7143,3442.428571,207708.2857,54949.57312
London,Arkansas,AR,8611272.5,8283,138874.25,104562.9802
London Mills,Illinois,IL,6347844.5,95520,84987.5,119280.88
Lone Grove,Oklahoma,OK,71193096,221026,83286,93249.48931
Lone Oak,Texas,TX,5878122.5,99942,121801,146643.7451
Lone Pine,California,CA,3295401.333,2397.333333,300000,29992.53886
Lone Tree,Colorado,CO,12852885,0,159301.5,143300.3006
Long Beach,Mississippi,MS,9405137.5,3188423.25,185833.25,181959.6068
Long Creek,Oregon,OR,2648395,0,122921,168822.6028
Long Grove,Iowa,IA,2986646,0,120576,141224.9464
Long Island,Kansas,KS,1142855,0,70599,39980.2822
Long Lake,Minnesota,MN,41240412,24290850,247117,217498.0977
Long Prairie,Minnesota,MN,7038388,164626,74576,92974.52798
Longmont,Colorado,CO,71061215,3918285,300000,82822.02589
Longton,Kansas,KS,1830926,4226,55445,30651.9611
Longview,Texas,TX,62322248,3751327.333,125953.6667,138987.9367
Longville,Louisiana,LA,14780893,482697,250000,12091.06699
Longwood,Florida,FL,22254407,1442981,144328,168965.0062
Lonsdale,Minnesota,MN,7154746,65260,99035,122214.5107
Loogootee,Indiana,IN,2116748,5789,70633,53171.75623
Lookeba,Oklahoma,OK,665936,0,71196,122273.7964
Lookout Mtn,Tennessee,TN,3478349,0,237620,211282.3156
Loon Lake,Washington,WA,8444713,0,90744,135806.4368
Loop,Texas,TX,9174741,0,300000,159553.792
Lorena,Texas,TX,8694164,0,118532,141939.1637
Loretto,Kentucky,KY,8258889,84349,69669,63683.69871
Loris,South Carolina,SC,11778657,51278,87242,124755.761
Lorton,Virginia,VA,20377335.67,5458569.667,219394,202951.4202
Los Alamitos,California,CA,10416218,170201,156789,169652.1764
Los Alamos,New Mexico,NM,28807294,9413,183527,180628.4139
Los Angeles,California,CA,306790557.8,22031140.5,119271.5,141913.403
Los Fresnos,Texas,TX,8782304.75,369624.125,128892,63860.11873
Los Gatos,California,CA,4234580,0,260783,235063.576
Los Lunas,New Mexico,NM,18797914,3000,98135.25,100255.546
Los Molinos,California,CA,3869979.5,30355,79179.5,75488.75246
Los Osos,California,CA,33057050,52650,109216,143661.5568
Lost Creek,West Virginia,WV,2514750,0,85056,100343.2301
Lost Hills,California,CA,14378332,30536,40106,49834.186
Lostant,Illinois,IL,2905879,0,82227,96699.08043
Loudon,New Hampshire,NH,18333483.5,523440.5,102255,112153.0202
Loudonville,Ohio,OH,4567707.5,31356,72961.5,53327.76952
Louisburg,Kansas,KS,14416985,1423712,108359,127768.6055
Louise,Texas,TX,17311566,66473,145704,161182.7102
Louisiana,Missouri,MO,8117071,747692,63591,93852.88869
Louisville,Alabama,AL,14762602.98,599583.6792,158585.9057,140621.3419
Loup City,Nebraska,NE,2439557,0,78861,120522.652
Loveland,Colorado,CO,8908000,125351.7143,228029.7143,162409.1878
Lovell,Wyoming,WY,2853718,0,84170,83185.08267
Lovelock,Nevada,NV,18730927,0,300000,86593.93771
Loves Park,Illinois,IL,42517201,1115077,89664,123070.4561
Lovingston,Virginia,VA,8719784,429.5,81311,59842.18664
Lovington,Illinois,IL,15695386.5,38514.5,86316.5,112930.8808
Lowden,Iowa,IA,482622,0,67306,53263.06672
Lowell,Indiana,IN,14565503.75,815023.25,84277.25,100643.5383
Lower Kalskag,Alaska,AK,3167754,1280459,56031,11840.10968
Lower Salem,Ohio,OH,152053,8923,56548,43812.76505
Lowes,Kentucky,KY,1774755,3121,250000,61424.15065
Lowville,New York,NY,4949655,0,95764,125272.146
Loyal,Wisconsin,WI,3603509,0,68640,62296.92907
